timestamp,UTC time,latitude,longitude,altitude,accuracy
1619627737998,2021-04-28T16:35:37Z,42.364664302809096,-71.14603790849927,5.146031836979091,4.775570352334514
1619627738998,2021-04-28T16:35:38Z,42.36453550561867,-71.14618518193107,3.71585463359952,4.79803511301923
1619628536650,2021-04-28T16:48:56Z,42.36428522254115,-71.15651957863534,8.372223854064941,65
1619628541677,2021-04-28T16:49:01Z,42.36428522254115,-71.15651957863534,8.372223854064941,65
1619628549609,2021-04-28T16:49:09Z,42.36429213038341,-71.15652942947638,8.372448921203613,93.24444214840928
1619628549875,2021-04-28T16:49:09Z,42.364223971697655,-71.1565222032581,8.351741790771484,65
1619628550967,2021-04-28T16:49:10Z,42.36423469537347,-71.15651824122116,8.339086532592773,65
1619628557101,2021-04-28T16:49:17Z,42.36424335165017,-71.1564920311195,8.344450950622559,65
1619628557505,2021-04-28T16:49:17Z,42.3642267602212,-71.15652322715626,8.337287902832031,65
1619628563103,2021-04-28T16:49:23Z,42.36421724245321,-71.15653255397564,8.33263111114502,65
1619628569437,2021-04-28T16:49:29Z,42.364264826839,-71.15650427086774,8.307855606079102,65
1619628569846,2021-04-28T16:49:29Z,42.36429169309634,-71.156489969372,8.300806045532227,65
1619628576106,2021-04-28T16:49:36Z,42.36428506949366,-71.1565066692094,8.326519966125488,65
1619628576517,2021-04-28T16:49:36Z,42.364287562045895,-71.15651505531727,8.329397201538086,65
1619628582112,2021-04-28T16:49:42Z,42.3642888641993,-71.1565080703368,8.33126163482666,65
1619628588110,2021-04-28T16:49:48Z,42.36431962371958,-71.1564996248541,8.38943862915039,65
1619628594120,2021-04-28T16:49:54Z,42.36435671073057,-71.15648961590593,8.3415985107421875,65
1619628600119,2021-04-28T16:50:00Z,42.36440216020732,-71.15648375444714,8.578710556030273,65
1619628606111,2021-04-28T16:50:06Z,42.364415124213984,-71.15648394774529,8.388673782348633,65
1619628612384,2021-04-28T16:50:12Z,42.36436516316216,-71.15657020281384,8.341161727905273,65
1619628618112,2021-04-28T16:50:18Z,42.36435796918083,-71.1565360055074,8.510096549987793,65
1619628625878,2021-04-28T16:50:25Z,42.36434937386761,-71.15650339322232,8.357306480407715,65
1619628626286,2021-04-28T16:50:26Z,42.36435998496071,-71.156494583717,8.343047142028809,65
1619628632112,2021-04-28T16:50:32Z,42.36433394575497,-71.15651534202493,8.332304954528809,65
1619629444681,2021-04-28T17:04:04Z,42.36408508766275,-71.15714501565759,8.331352233886719,65
1619629449606,2021-04-28T17:04:09Z,42.36408508766275,-71.15714501565759,8.331352233886719,65
1619629449623,2021-04-28T17:04:09Z,42.36408821289557,-71.15725363535779,8.33139419555664,65
1619629449623,2021-04-28T17:04:09Z,42.36409096962215,-71.15726062661383,8.33139419555664,65
1619629452009,2021-04-28T17:04:12Z,42.36411971808605,-71.15723636898305,8.331432342529297,65
1619629458144,2021-04-28T17:04:18Z,42.36418471925385,-71.15715368994739,8.331485748291016,65
1619629458545,2021-04-28T17:04:18Z,42.36419114926994,-71.15714112146414,8.331485748291016,65
1619629465431,2021-04-28T17:04:25Z,42.36416165426263,-71.1573278151006,8.331424713134766,65
1619629465845,2021-04-28T17:04:25Z,42.3641439958665,-71.15733004039677,8.331417083740234,65
1619629472169,2021-04-28T17:04:32Z,42.36417264009495,-71.15709596164282,8.331493377685547,65
1619629472579,2021-04-28T17:04:32Z,42.364175457471255,-71.15708314398505,8.331489562988281,65
1619629478509,2021-04-28T17:04:38Z,42.36414703007455,-71.15704116291734,8.3314666748046875,65
1619629484171,2021-04-28T17:04:44Z,42.3641772988991,-71.15712474415197,8.331478118896484,65
1619629490164,2021-04-28T17:04:50Z,42.36418205156851,-71.1569105371512,8.331523895263672,65
1619629498370,2021-04-28T17:04:58Z,42.364171496359305,-71.15687618151676,8.331520080566406,65
1619629498781,2021-04-28T17:04:58Z,42.36417337523983,-71.15696635548575,8.331493377685547,65
1619629505174,2021-04-28T17:05:05Z,42.36416721022422,-71.15694066937114,8.33150863647461,65
1619629505596,2021-04-28T17:05:05Z,42.36417654839791,-71.15697757057991,8.33150863647461,65
1619629511162,2021-04-28T17:05:11Z,42.36412798874411,-71.15695270222619,8.331470489501953,65
1619629517162,2021-04-28T17:05:17Z,42.364135515877955,-71.15684271012209,8.331512451171875,65
1619629523160,2021-04-28T17:05:23Z,42.36413940904118,-71.15677052940754,8.331523895263672,65
1619629529172,2021-04-28T17:05:29Z,42.364176460633615,-71.15671136222026,8.331562042236328,65
1619629535167,2021-04-28T17:05:35Z,42.3641937071693,-71.15672883701252,8.331562042236328,65
1619630229419,2021-04-28T17:17:09Z,42.36413850671525,-71.15663915711771,8.331539154052734,65
1619630349695,2021-04-28T17:19:09Z,42.36413850671525,-71.15663915711771,13,422.8120829478409
1619630349836,2021-04-28T17:19:09Z,42.366674737051895,-71.16044726117258,13,2000
1619630350100,2021-04-28T17:19:10Z,42.36417989837041,-71.15655011907185,8.371417045593262,65
1619630351170,2021-04-28T17:19:11Z,42.36416368714651,-71.15656277287596,8.379775047302246,65
1619630357299,2021-04-28T17:19:17Z,42.3641710997177,-71.15660239168156,8.365486145019531,65
1619630357703,2021-04-28T17:19:17Z,42.36416473523606,-71.15660969886119,8.346578598022461,65
1619630363301,2021-04-28T17:19:23Z,42.36418125468247,-71.15656693878424,8.354705810546875,65
1619630369307,2021-04-28T17:19:29Z,42.36417749887759,-71.15656777968896,8.335533142089844,65
1619630375304,2021-04-28T17:19:35Z,42.36417810997476,-71.15656958783171,8.332259178161621,65
1619630380309,2021-04-28T17:19:40Z,42.3641631036997,-71.15659472194491,8.3317289352417,65
1619630386305,2021-04-28T17:19:46Z,42.364176830833486,-71.15657648098488,8.331610679626465,65
1619630392307,2021-04-28T17:19:52Z,42.36418054924226,-71.15655227868193,8.33159351348877,65
1619630398305,2021-04-28T17:19:58Z,42.36417353747279,-71.15654659652671,8.3847198486328125,65
1619630404313,2021-04-28T17:20:04Z,42.36417785328379,-71.15653034211974,8.375655174255371,65
1619630410309,2021-04-28T17:20:10Z,42.36412195262839,-71.15662924856593,8.332832336425781,65
1619630416307,2021-04-28T17:20:16Z,42.36417848983037,-71.15657553072259,8.33161449432373,65
1619630422303,2021-04-28T17:20:22Z,42.364184497329745,-71.15653085681593,8.384135246276855,65
1619630428541,2021-04-28T17:20:28Z,42.36416849538902,-71.15654667148628,8.33285903930664,65
1619630431407,2021-04-28T17:20:31Z,42.36417812997861,-71.15652491982185,8.331656455993652,65
1619630438284,2021-04-28T17:20:38Z,42.36417955132055,-71.15652916449764,8.367910385131836,65
1619632103530,2021-04-28T17:48:23Z,42.372916359343215,-71.1209804505313,6.234795996065941,7.287978960227089
1619632150205,2021-04-28T17:49:10Z,42.37286447508364,-71.1206011599296,6.234796047210693,260.90968146209497
1619632150503,2021-04-28T17:49:10Z,42.372681702494575,-71.12044608175584,8.965604782104492,65
1619632150682,2021-04-28T17:49:10Z,42.372681702494575,-71.12044608175584,8.965604782104492,65
1619632151365,2021-04-28T17:49:11Z,42.37257508647768,-71.12036810209393,7.793601036071777,65
1619632153371,2021-04-28T17:49:13Z,42.3725355209228,-71.12036399045638,6.962059691447006,34.13677172346813
1619632154380,2021-04-28T17:49:14Z,42.37253609289046,-71.12034359846096,7.66178610663772,23.6719118705904
1619632155384,2021-04-28T17:49:15Z,42.37253296709306,-71.12032397345317,7.885237475518632,22.932534385772502
1619632156386,2021-04-28T17:49:16Z,42.37252803148345,-71.12031386889385,8.024974660362911,22.12071535561019
1619632157385,2021-04-28T17:49:17Z,42.372549853608355,-71.12026650800367,8.083754245667873,20.66936012444487
1619632158382,2021-04-28T17:49:18Z,42.37256542982752,-71.12022107091424,8.304768224978488,19.11698807521948
1619632159379,2021-04-28T17:49:19Z,42.372578964131584,-71.12019757870142,8.273966245732765,16.30878875888736
1619632160329,2021-04-28T17:49:20Z,42.3725954126944,-71.12018157450647,8.277183838873068,15.582737092973506
1619632161280,2021-04-28T17:49:21Z,42.372611737532914,-71.1201572859111,8.105459451363764,14.288466822600276
1619632162230,2021-04-28T17:49:22Z,42.37263737633039,-71.12013714995776,7.880672214940006,10.890452929808404
1619632163180,2021-04-28T17:49:23Z,42.37265425787544,-71.12012284778005,7.742540936752455,17.725732541845947
1619632164130,2021-04-28T17:49:24Z,42.372655072326594,-71.12010875236469,7.812057037236897,12.247850951598853
1619632165080,2021-04-28T17:49:25Z,42.37265377168423,-71.12009770526276,7.79095071652991,12.705383676465374
1619632166030,2021-04-28T17:49:26Z,42.37265363394081,-71.12009162057821,7.790950773283839,13.070349097387169
1619632166999,2021-04-28T17:49:26Z,42.372647041228234,-71.12009108023891,7.686851955018938,12.869102391348276
1619632167999,2021-04-28T17:49:27Z,42.37264165597391,-71.12009087834652,7.538838873617351,11.84619324830234
1619632168999,2021-04-28T17:49:28Z,42.37264499357203,-71.12009561573697,7.538838850334287,12.00460175143994
1619632169999,2021-04-28T17:49:29Z,42.37263239637165,-71.12010207106852,6.759495007805526,13.912117725651015
1619632170999,2021-04-28T17:49:30Z,42.37263664359796,-71.12010636256046,7.118259930983186,12.154708351326256
1619632171999,2021-04-28T17:49:31Z,42.37263632860691,-71.12010252609387,7.240796672180295,12.073347821967792
1619632172999,2021-04-28T17:49:32Z,42.37263492015278,-71.12010181015823,7.23953871615231,12.289719945272092
1619632173999,2021-04-28T17:49:33Z,42.37263211989914,-71.12010289817341,7.301744748838246,11.621582678699038
1619632174999,2021-04-28T17:49:34Z,42.3726371900494,-71.12010444895289,7.404082444496453,11.435467842733702
1619632175999,2021-04-28T17:49:35Z,42.37264051051817,-71.12010179536821,7.492248197086155,12.39667568796526
1619632176999,2021-04-28T17:49:36Z,42.372640100172305,-71.1201009671351,7.53814981598407,21.27856563065336
1619632177999,2021-04-28T17:49:37Z,42.37264024684733,-71.1200987091524,7.52807748503983,21.31490089120257
